year,imd,sex,cause,<1   ,1-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+  ,All Ages
1996,9,Female,05 Stroke (cerebrovascular),1,0,0,0,1,0,2,5,3,12,14,23,28,58,102,250,430,810,885,850,3474
1996,9,Female,06 Other circulatory,2,0,3,0,3,1,7,5,6,8,13,23,40,43,96,191,306,485,547,559,2338
1996,9,Female,07 Intentional injuries,0,2,0,1,7,3,7,6,4,4,3,4,2,2,5,3,2,1,4,1,61
1996,9,Female,08 Unintentional injuries,2,0,1,1,8,7,3,2,4,7,13,12,6,13,15,27,48,59,55,77,360
1996,9,Female,09 All other causes,23,8,2,6,11,14,12,15,27,28,31,45,58,100,134,241,345,705,870,1153,3828
1996,9,Female,10 Neonatal,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
1996,10,Male,01 Neoplasms,2,3,5,4,5,11,16,19,31,66,142,196,355,502,702,933,908,838,509,191,5438
1996,10,Male,02 Diseases of the respiratory system,1,1,0,1,0,1,2,5,1,6,20,20,27,68,166,261,405,601,531,357,2474
1996,10,Male,03 Diabetes,0,0,0,0,0,0,1,0,0,4,5,2,8,12,8,18,33,32,30,7,160
1996,10,Male,04 Ischaemic heart disease,0,0,0,0,0,1,1,4,12,28,83,131,211,373,537,810,857,954,614,275,4891
1996,10,Male,05 Stroke (cerebrovascular),0,0,1,1,1,1,0,3,4,8,17,25,39,69,120,219,293,385,310,159,1655
1996,10,Male,06 Other circulatory,3,4,0,2,2,3,3,6,6,5,14,28,32,80,162,245,269,327,261,124,1576
1996,10,Male,07 Intentional injuries,0,0,0,0,3,15,16,20,12,21,18,17,21,8,8,11,7,11,3,2,193
1996,10,Male,08 Unintentional injuries,1,4,1,4,41,44,26,35,12,23,18,18,16,9,11,22,29,36,32,18,400
1996,10,Male,09 All other causes,29,16,7,8,19,23,24,26,23,36,53,38,52,102,141,226,255,343,329,227,1977
1996,10,Male,10 Neonatal,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77
1996,10,Female,01 Neoplasms,1,2,4,5,4,8,6,28,52,99,188,272,310,400,601,731,747,824,572,309,5163
1996,10,Female,02 Diseases of the respiratory system,2,0,1,0,2,4,2,4,1,1,5,16,20,52,102,186,335,598,901,1052,3284
1996,10,Female,03 Diabetes,0,0,0,0,0,0,1,0,0,2,0,3,4,4,9,17,22,38,37,24,161
1996,10,Female,04 Ischaemic heart disease,0,0,0,0,0,0,0,2,0,4,10,19,41,96,182,326,579,877,894,705,3735
1996,10,Female,05 Stroke (cerebrovascular),0,0,0,1,1,0,2,3,3,10,12,23,25,37,82,180,361,631,794,673,2838
1996,10,Female,06 Other circulatory,0,1,1,0,2,2,0,3,3,7,17,21,21,40,85,162,240,400,482,488,1975
1996,10,Female,07 Intentional injuries,0,0,0,0,3,6,1,5,7,6,5,10,4,4,6,5,5,4,0,0,71
1996,10,Female,08 Unintentional injuries,2,3,5,0,17,9,4,11,7,8,9,4,11,13,13,27,27,53,57,72,352
1996,10,Female,09 All other causes,17,10,1,6,12,10,12,15,15,21,41,43,56,73,116,196,279,574,724,1041,3262
1996,10,Female,10 Neonatal,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
1997,1,Male,01 Neoplasms,2,6,7,10,6,12,15,37,49,86,163,332,557,863,1305,1653,1440,965,525,149,8182
1997,1,Male,02 Diseases of the respiratory system,20,11,6,3,5,8,11,20,27,36,64,113,184,315,450,831,1025,966,784,416,5295
1997,1,Male,03 Diabetes,0,0,0,1,0,2,0,5,5,2,3,9,28,38,61,48,67,40,33,9,351
1997,1,Male,04 Ischaemic heart disease,0,0,0,0,0,0,5,23,45,96,245,350,510,842,1173,1421,1537,1025,628,210,8110
1997,1,Male,05 Stroke (cerebrovascular),2,0,1,0,0,3,4,11,16,19,50,45,78,143,288,406,487,451,294,133,2431
1997,1,Male,06 Other circulatory,5,4,0,3,1,7,13,9,17,20,43,81,88,167,256,356,403,324,222,96,2115
1997,1,Male,07 Intentional injuries,3,3,1,2,16,51,61,68,33,43,49,25,22,13,13,14,10,4,4,1,436
1997,1,Male,08 Unintentional injuries,4,21,21,19,62,84,75,86,51,51,49,46,48,38,46,44,58,59,43,15,920
1997,1,Male,09 All other causes,155,46,18,19,46,85,111,114,172,166,222,195,187,246,267,358,434,415,312,199,3767
1997,1,Male,10 Neonatal,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252
1997,1,Female,01 Neoplasms,1,6,3,5,3,9,19,39,75,113,174,286,417,616,954,1221,1291,999,621,342,7194
1997,1,Female,02 Diseases of the respiratory system,14,3,4,1,2,7,4,10,17,23,33,60,114,209,380,663,887,1124,1163,1230,5948
1997,1,Female,03 Diabetes,0,0,1,1,1,0,1,1,2,6,7,4,13,39,52,46,64,75,55,37,405
1997,1,Female,04 Ischaemic heart disease,0,0,0,0,0,0,1,5,13,29,47,106,188,336,551,937,1256,1309,1076,694,6548
1997,1,Female,05 Stroke (cerebrovascular),1,1,0,1,3,2,2,7,14,13,27,37,44,101,202,362,569,719,776,536,3417
1997,1,Female,06 Other circulatory,5,2,0,3,5,3,3,12,15,17,24,32,58,94,190,353,478,594,530,428,2846
1997,1,Female,07 Intentional injuries,0,1,0,0,7,7,11,4,11,8,13,6,3,2,2,7,5,3,5,1,96
1997,1,Female,08 Unintentional injuries,5,8,7,7,17,15,12,11,20,12,16,18,11,19,29,38,68,71,81,51,516
1997,1,Female,09 All other causes,86,26,15,18,31,45,46,53,77,71,104,100,111,150,204,353,514,678,847,893,4422
1997,1,Female,10 Neonatal,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198
1997,2,Male,01 Neoplasms,1,4,10,4,7,16,19,36,43,80,132,289,447,725,1102,1444,1331,908,495,166,7259
1997,2,Male,02 Diseases of the respiratory system,10,6,3,3,5,9,8,16,10,23,34,75,110,203,395,712,931,954,773,415,4695
1997,2,Male,03 Diabetes,0,0,1,1,0,0,1,3,5,0,6,14,16,28,44,36,52,31,27,13,278
1997,2,Male,04 Ischaemic heart disease,0,0,0,0,0,1,3,13,24,76,151,258,375,667,940,1331,1344,1042,615,252,7092
1997,2,Male,05 Stroke (cerebrovascular),2,1,0,1,0,2,3,12,5,15,24,33,62,122,206,347,445,393,293,134,2100
1997,2,Male,06 Other circulatory,2,2,0,1,3,5,7,14,14,25,35,53,78,161,237,351,413,382,247,121,2151
1997,2,Male,07 Intentional injuries,1,0,0,1,9,36,42,47,40,18,34,23,14,10,7,9,8,4,7,1,311
1997,2,Male,08 Unintentional injuries,0,10,3,16,46,60,76,69,51,51,33,30,25,30,28,35,37,49,25,11,685
1997,2,Male,09 All other causes,101,27,10,13,43,64,92,100,96,128,170,163,172,172,246,319,324,407,363,223,3233
1997,2,Male,10 Neonatal,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211
1997,2,Female,01 Neoplasms,4,4,11,7,6,11,17,47,68,95,147,261,366,538,811,1110,1217,958,659,336,6673
1997,2,Female,02 Diseases of the respiratory system,14,5,0,2,2,2,4,6,13,18,22,48,81,154,324,543,772,1002,1060,1193,5265
1997,2,Female,03 Diabetes,0,0,0,0,1,0,1,2,2,5,1,5,16,19,38,42,53,69,76,35,365
1997,2,Female,04 Ischaemic heart disease,0,0,0,0,0,2,2,3,7,11,45,37,110,258,478,813,1090,1209,1024,774,5863
1997,2,Female,05 Stroke (cerebrovascular),0,1,0,1,1,3,3,4,12,13,33,38,52,79,161,302,533,768,730,585,3319
1997,2,Female,06 Other circulatory,1,3,0,0,1,3,5,11,6,15,21,30,35,72,166,347,442,544,591,458,2751
1997,2,Female,07 Intentional injuries,0,0,0,0,4,3,9,12,7,14,11,6,8,2,3,2,4,2,2,4,93
1997,2,Female,08 Unintentional injuries,2,5,4,9,10,12,13,13,13,8,14,9,17,15,24,40,49,82,81,74,494
1997,2,Female,09 All other causes,57,21,11,7,19,18,45,50,54,57,81,103,99,138,210,347,479,633,858,1010,4297
1997,2,Female,10 Neonatal,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156
1997,3,Male,01 Neoplasms,0,3,3,7,11,6,14,29,32,70,148,252,390,633,1021,1330,1333,968,539,165,6954
1997,3,Male,02 Diseases of the respiratory system,17,7,3,3,4,3,9,14,18,19,40,42,96,181,343,651,845,981,740,416,4432
1997,3,Male,03 Diabetes,0,0,0,0,0,0,0,4,4,5,7,8,13,27,40,43,53,42,34,15,295
1997,3,Male,04 Ischaemic heart disease,0,1,0,1,0,0,2,6,21,74,147,240,357,551,798,1136,1292,1061,626,256,6569
1997,3,Male,05 Stroke (cerebrovascular),3,0,0,0,2,0,5,11,5,20,19,34,62,98,168,333,434,429,332,147,2102
1997,3,Male,06 Other circulatory,1,0,0,0,2,4,9,9,13,19,31,65,66,129,228,311,426,379,269,110,2071
1997,3,Male,07 Intentional injuries,1,2,0,0,5,23,38,36,36,21,20,13,13,9,15,7,5,9,9,0,262
1997,3,Male,08 Unintentional injuries,0,6,8,5,36,61,56,55,40,38,28,28,33,28,19,39,36,42,37,12,607
1997,3,Male,09 All other causes,61,24,16,10,28,69,83,77,94,105,131,133,131,165,205,325,395,433,367,238,3090
1997,3,Male,10 Neonatal,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186
1997,3,Female,01 Neoplasms,0,6,3,6,3,8,12,43,60,91,164,273,350,466,748,991,1136,937,728,377,6402
1997,3,Female,02 Diseases of the respiratory system,4,4,3,2,2,6,1,8,4,13,24,38,60,109,235,508,724,975,1189,1281,5190
1997,3,Female,03 Diabetes,0,0,0,0,0,1,3,0,2,2,7,6,7,18,31,47,53,64,44,41,326
1997,3,Female,04 Ischaemic heart disease,0,0,0,0,0,2,1,3,4,17,23,50,90,225,374,696,967,1201,1137,792,5582
1997,3,Female,05 Stroke (cerebrovascular),0,1,0,0,0,0,6,6,6,16,24,40,40,78,149,319,555,765,786,676,3467
1997,3,Female,06 Other circulatory,1,1,1,0,0,4,2,5,6,9,24,18,47,85,141,281,415,586,579,535,2740
1997,3,Female,07 Intentional injuries,1,1,0,0,1,10,9,7,11,9,16,10,6,5,4,3,2,4,3,1,103
1997,3,Female,08 Unintentional injuries,1,2,2,6,9,7,13,13,14,11,11,11,8,15,14,29,49,49,78,64,406
1997,3,Female,09 All other causes,54,24,11,8,21,22,29,41,42,51,73,76,85,123,164,319,458,743,857,1089,4290
1997,3,Female,10 Neonatal,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138
1997,4,Male,01 Neoplasms,2,4,7,5,5,8,17,22,40,77,144,276,412,590,957,1255,1296,1006,560,200,6883
1997,4,Male,02 Diseases of the respiratory system,5,5,2,2,4,1,8,10,10,20,22,36,83,157,313,564,774,902,779,479,4176
1997,4,Male,03 Diabetes,0,0,0,0,0,0,0,1,2,2,3,6,13,26,34,51,67,57,46,12,320
1997,4,Male,04 Ischaemic heart disease,0,0,0,0,0,0,1,13,23,62,109,196,344,541,786,1159,1314,1108,683,298,6637
1997,4,Male,05 Stroke (cerebrovascular),0,0,0,0,0,0,3,6,5,13,20,37,45,94,181,298,376,464,383,155,2080
1997,4,Male,06 Other circulatory,1,3,3,1,2,4,5,16,11,20,35,52,54,105,186,321,400,376,296,150,2041
1997,4,Male,07 Intentional injuries,0,1,1,1,10,21,33,34,28,23,20,19,14,13,11,7,5,6,3,4,254
1997,4,Male,08 Unintentional injuries,4,2,4,6,40,49,45,51,30,35,29,26,36,20,21,29,43,58,35,20,583
1997,4,Male,09 All other causes,49,14,13,10,28,43,51,57,61,80,97,111,112,153,210,283,393,435,382,253,2835
1997,4,Male,10 Neonatal,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124
1997,4,Female,01 Neoplasms,2,4,5,3,6,11,18,29,63,98,194,283,378,445,688,1008,1056,958,749,391,6389
1997,4,Female,02 Diseases of the respiratory system,8,3,1,1,1,3,7,4,6,17,19,33,55,108,233,426,721,929,1144,1345,5064
1997,4,Female,03 Diabetes,0,0,0,0,0,0,2,2,2,2,1,4,3,12,17,44,60,61,55,40,305
1997,4,Female,04 Ischaemic heart disease,0,0,0,0,0,0,0,3,4,14,24,49,86,175,343,674,968,1213,1161,759,5473
1997,4,Female,05 Stroke (cerebrovascular),0,0,1,0,0,4,3,5,4,16,16,34,46,76,140,295,500,741,840,694,3415
1997,4,Female,06 Other circulatory,1,0,0,0,3,0,1,4,7,15,13,25,43,82,142,282,403,569,611,509,2710
1997,4,Female,07 Intentional injuries,0,1,2,0,2,5,8,7,10,3,10,13,5,4,9,7,1,2,3,1,93
1997,4,Female,08 Unintentional injuries,0,3,2,5,16,9,9,14,4,9,11,10,12,9,24,24,42,53,70,83,409
1997,4,Female,09 All other causes,44,11,10,5,12,26,22,29,41,47,64,67,81,121,179,318,450,661,945,1181,4314
1997,4,Female,10 Neonatal,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126
1997,5,Male,01 Neoplasms,2,6,5,3,8,5,19,31,38,77,141,251,396,593,965,1244,1299,1004,615,202,6904
1997,5,Male,02 Diseases of the respiratory system,6,4,2,0,2,3,8,14,10,19,29,50,58,130,219,478,743,886,804,491,3956
1997,5,Male,03 Diabetes,0,0,0,0,0,0,0,1,2,6,3,3,10,13,25,49,47,38,40,13,250
1997,5,Male,04 Ischaemic heart disease,0,1,0,0,0,1,1,5,16,66,115,233,311,497,746,1070,1218,1094,707,315,6396
1997,5,Male,05 Stroke (cerebrovascular),1,0,0,1,1,0,2,3,10,9,24,30,55,80,173,258,407,450,377,176,2057
1997,5,Male,06 Other circulatory,1,2,0,3,1,4,9,8,14,10,23,50,58,129,189,329,378,377,306,176,2067
1997,5,Male,07 Intentional injuries,3,0,0,0,7,19,32,36,30,26,25,22,9,14,6,8,12,3,6,1,259
1997,5,Male,08 Unintentional injuries,0,3,5,7,44,46,37,40,34,34,34,31,23,17,19,23,37,50,38,18,540
1997,5,Male,09 All other causes,45,23,4,15,22,29,49,64,63,85,84,115,109,103,186,317,319,480,414,289,2815
1997,5,Male,10 Neonatal,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126
1997,5,Female,01 Neoplasms,1,7,5,5,9,4,18,31,63,90,184,300,351,514,704,999,999,945,703,416,6348
1997,5,Female,02 Diseases of the respiratory system,6,2,1,0,1,1,8,4,6,13,19,35,36,91,211,368,597,950,1196,1411,4956
1997,5,Female,03 Diabetes,0,0,0,1,0,0,1,2,3,0,4,5,6,18,25,38,45,72,73,30,323
1997,5,Female,04 Ischaemic heart disease,0,0,0,0,0,0,0,5,2,9,20,29,76,151,331,562,959,1221,1213,880,5458
1997,5,Female,05 Stroke (cerebrovascular),0,0,0,1,0,0,2,0,10,13,11,22,43,61,142,265,479,770,916,774,3509
1997,5,Female,06 Other circulatory,1,2,2,0,0,6,4,6,4,6,8,33,39,63,133,227,385,564,635,580,2698
1997,5,Female,07 Intentional injuries,0,0,0,1,4,3,2,1,4,6,7,5,8,2,4,5,5,3,4,1,65
1997,5,Female,08 Unintentional injuries,1,0,3,3,8,8,13,6,9,14,6,8,16,20,15,29,50,78,81,74,442
1997,5,Female,09 All other causes,35,13,5,8,15,16,23,22,39,39,64,60,77,114,167,285,441,759,923,1280,4385
1997,5,Female,10 Neonatal,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99
1997,6,Male,01 Neoplasms,2,1,3,8,8,8,17,24,37,63,151,262,359,596,897,1234,1195,1034,619,226,6744
1997,6,Male,02 Diseases of the respiratory system,5,4,5,1,1,7,4,6,8,11,18,36,79,113,227,452,674,863,814,540,3868
1997,6,Male,03 Diabetes,0,0,0,0,0,0,1,2,0,4,10,6,11,18,32,40,35,53,51,13,276
1997,6,Male,04 Ischaemic heart disease,1,0,0,0,1,0,3,10,16,55,88,218,282,438,691,1012,1170,1113,764,337,6199
1997,6,Male,05 Stroke (cerebrovascular),0,0,0,0,2,1,4,6,6,14,20,42,45,86,167,253,421,509,376,176,2128
1997,6,Male,06 Other circulatory,3,3,1,0,3,2,8,8,12,19,27,39,61,96,192,308,399,400,297,177,2055
1997,6,Male,07 Intentional injuries,1,0,0,2,9,18,28,30,27,20,23,23,11,9,16,8,14,4,2,0,245
1997,6,Male,08 Unintentional injuries,2,4,5,6,29,43,42,38,39,31,33,34,27,29,32,30,42,49,45,20,580
1997,6,Male,09 All other causes,36,13,9,12,23,34,38,47,54,73,89,93,91,124,182,269,332,447,408,337,2711
1997,6,Male,10 Neonatal,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
1997,6,Female,01 Neoplasms,2,9,1,3,7,3,22,31,58,98,158,311,329,479,671,926,1020,1028,737,465,6358
1997,6,Female,02 Diseases of the respiratory system,6,1,3,2,5,2,3,2,12,9,18,32,37,81,160,362,558,977,1227,1494,4991
1997,6,Female,03 Diabetes,0,0,0,0,0,1,1,2,2,2,3,5,7,8,24,29,45,60,61,36,286
1997,6,Female,04 Ischaemic heart disease,0,0,0,0,0,0,0,1,6,7,27,33,62,129,304,566,867,1261,1166,846,5275
1997,6,Female,05 Stroke (cerebrovascular),0,1,0,0,1,0,5,4,9,10,18,29,37,64,117,222,488,783,957,833,3578
1997,6,Female,06 Other circulatory,1,0,1,1,1,0,5,4,6,5,13,15,31,60,131,214,424,547,630,658,2747
1997,6,Female,07 Intentional injuries,0,1,0,0,0,6,4,4,12,7,7,5,3,1,3,8,5,3,3,0,72
1997,6,Female,08 Unintentional injuries,2,3,1,4,7,3,11,5,11,6,11,11,10,11,22,31,39,61,91,88,428
1997,6,Female,09 All other causes,21,15,5,7,7,21,13,20,35,34,56,58,93,102,174,305,453,790,1012,1292,4513
1997,6,Female,10 Neonatal,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
1997,7,Male,01 Neoplasms,0,4,5,6,4,12,14,31,42,61,122,260,376,545,867,1101,1275,937,631,245,6538
1997,7,Male,02 Diseases of the respiratory system,3,3,1,1,0,1,5,1,3,14,17,36,48,100,233,423,597,766,800,528,3580
1997,7,Male,03 Diabetes,0,0,0,0,0,1,0,1,1,3,2,2,13,15,20,50,31,42,36,13,230
1997,7,Male,04 Ischaemic heart disease,0,0,0,0,0,0,0,6,22,42,102,181,237,418,701,968,1117,1083,774,324,5975
1997,7,Male,05 Stroke (cerebrovascular),0,0,1,2,0,0,2,2,7,8,19,29,39,54,132,261,365,460,362,218,1961
1997,7,Male,06 Other circulatory,1,0,0,0,2,6,4,8,13,14,21,41,60,85,189,257,385,379,275,179,1919
1997,7,Male,07 Intentional injuries,0,1,0,0,6,18,22,24,29,18,32,18,13,12,9,11,7,4,4,2,230
1997,7,Male,08 Unintentional injuries,3,11,8,9,29,47,38,27,38,29,24,24,25,27,20,29,37,35,39,25,524
1997,7,Male,09 All other causes,24,10,3,7,23,26,26,31,39,53,72,75,99,102,167,268,353,418,413,309,2518
1997,7,Male,10 Neonatal,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
1997,7,Female,01 Neoplasms,1,3,6,6,3,9,12,36,72,81,187,304,355,452,674,831,1000,918,746,439,6135
1997,7,Female,02 Diseases of the respiratory system,4,3,3,2,0,2,1,2,8,12,15,30,34,69,154,310,551,878,1151,1489,4718
1997,7,Female,03 Diabetes,0,0,0,0,1,0,0,2,0,1,1,1,4,11,18,31,43,73,50,35,271
1997,7,Female,04 Ischaemic heart disease,1,0,0,0,0,0,0,0,4,7,14,24,51,125,299,501,843,1119,1203,869,5060
1997,7,Female,05 Stroke (cerebrovascular),0,0,0,1,0,2,3,3,8,9,17,30,31,62,108,270,487,798,997,807,3633
1997,7,Female,06 Other circulatory,1,0,0,0,3,2,2,2,8,7,13,17,36,68,101,197,327,518,618,586,2506
1997,7,Female,07 Intentional injuries,0,0,1,0,1,2,5,5,3,8,7,6,5,5,5,6,4,6,3,2,74
1997,7,Female,08 Unintentional injuries,2,1,1,6,12,11,6,2,10,10,10,6,6,18,16,19,45,63,85,89,418
1997,7,Female,09 All other causes,21,11,4,1,12,13,22,26,24,33,38,61,70,111,156,270,431,681,954,1337,4276
1997,7,Female,10 Neonatal,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
1997,8,Male,01 Neoplasms,0,3,6,4,8,14,15,16,36,56,117,270,323,501,813,1071,1084,972,561,212,6082
1997,8,Male,02 Diseases of the respiratory system,3,2,0,1,1,2,3,3,12,9,19,30,59,94,203,383,589,761,758,492,3424
1997,8,Male,03 Diabetes,0,0,0,0,0,0,1,1,1,2,3,4,10,9,24,34,45,46,26,16,222
1997,8,Male,04 Ischaemic heart disease,0,0,0,0,0,0,3,3,17,40,67,154,283,389,689,878,1133,952,699,308,5615
1997,8,Male,05 Stroke (cerebrovascular),1,1,0,0,2,0,2,4,5,7,11,26,42,75,107,228,357,429,384,196,1877
1997,8,Male,06 Other circulatory,1,1,2,3,6,1,2,4,7,11,21,45,54,81,165,260,338,348,270,157,1777
1997,8,Male,07 Intentional injuries,0,0,0,0,6,13,28,23,20,20,26,19,16,4,12,8,15,4,8,0,222
1997,8,Male,08 Unintentional injuries,3,7,4,10,43,35,49,30,30,26,31,14,25,16,29,29,30,38,39,22,510
1997,8,Male,09 All other causes,33,13,2,12,22,23,24,30,27,52,65,93,81,88,183,243,359,380,389,310,2429
1997,8,Male,10 Neonatal,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83
1997,8,Female,01 Neoplasms,0,4,2,7,7,3,11,44,60,86,178,302,338,450,607,848,941,904,695,451,5938
1997,8,Female,02 Diseases of the respiratory system,1,0,1,0,0,3,2,6,6,11,12,30,31,59,110,293,503,890,1142,1473,4573
1997,8,Female,03 Diabetes,0,0,0,0,0,0,0,1,2,1,1,7,1,8,23,26,32,40,55,32,229
1997,8,Female,04 Ischaemic heart disease,0,0,0,0,0,0,0,1,4,8,13,26,49,129,245,440,738,1052,1126,914,4745
1997,8,Female,05 Stroke (cerebrovascular),0,1,0,1,1,2,0,4,3,11,17,17,32,55,89,239,476,763,956,777,3444
1997,8,Female,06 Other circulatory,1,1,0,0,3,1,3,3,6,5,11,24,33,56,93,195,307,487,612,555,2396
1997,8,Female,07 Intentional injuries,1,0,0,0,1,2,7,6,3,8,3,5,8,9,3,7,3,4,2,3,75
1997,8,Female,08 Unintentional injuries,0,2,1,1,8,8,8,6,5,7,14,7,13,11,19,29,36,64,83,80,402
1997,8,Female,09 All other causes,33,9,4,5,15,6,11,18,18,29,52,59,59,90,152,229,414,702,943,1326,4174
1997,8,Female,10 Neonatal,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
1997,9,Male,01 Neoplasms,1,3,4,5,3,6,11,26,42,55,131,244,353,531,729,1020,959,874,552,197,5746
1997,9,Male,02 Diseases of the respiratory system,2,1,0,1,5,1,4,2,8,2,13,27,52,99,144,365,464,684,659,488,3021
1997,9,Male,03 Diabetes,0,0,0,0,0,2,0,1,2,3,2,2,8,19,22,19,26,43,19,10,178
1997,9,Male,04 Ischaemic heart disease,0,0,0,0,1,0,1,6,10,40,74,175,226,343,633,857,1070,958,658,299,5351
1997,9,Male,05 Stroke (cerebrovascular),2,1,0,1,1,0,1,2,3,12,20,32,37,55,124,223,354,408,356,196,1828
1997,9,Male,06 Other circulatory,1,0,1,2,3,2,2,11,13,12,12,26,54,88,166,249,322,370,251,177,1762
1997,9,Male,07 Intentional injuries,1,0,1,0,8,14,22,13,16,11,13,19,6,7,7,10,11,4,2,1,166
1997,9,Male,08 Unintentional injuries,1,4,3,8,39,43,31,25,23,23,21,25,19,14,23,29,39,47,26,20,463
1997,9,Male,09 All other causes,22,16,4,4,29,18,23,38,37,43,52,82,69,82,141,251,311,343,413,297,2275
1997,9,Male,10 Neonatal,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82
1997,9,Female,01 Neoplasms,0,4,5,2,11,6,8,28,56,99,187,282,327,431,599,805,870,816,633,406,5575
1997,9,Female,02 Diseases of the respiratory system,3,1,2,2,0,4,2,2,6,6,14,25,36,48,126,246,426,745,1110,1334,4138
1997,9,Female,03 Diabetes,0,0,0,0,0,0,0,0,2,2,1,1,7,7,18,24,32,47,58,41,240
1997,9,Female,04 Ischaemic heart disease,0,0,0,1,0,0,0,0,3,6,14,28,51,106,198,423,732,962,1040,862,4426
1997,9,Female,05 Stroke (cerebrovascular),2,0,0,0,0,0,2,3,7,6,13,26,33,54,105,217,442,730,869,779,3288
1997,9,Female,06 Other circulatory,0,2,1,0,0,0,2,3,6,7,11,9,27,44,99,187,277,466,557,567,2265
1997,9,Female,07 Intentional injuries,0,1,1,0,1,6,4,6,4,7,6,6,6,3,5,4,4,3,3,1,71
1997,9,Female,08 Unintentional injuries,1,3,0,4,11,9,7,11,8,9,10,10,6,13,8,11,31,59,71,76,358
1997,9,Female,09 All other causes,21,11,5,7,10,13,12,16,21,27,39,55,52,61,148,254,371,692,888,1241,3944
1997,9,Female,10 Neonatal,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
1997,10,Male,01 Neoplasms,1,4,8,7,10,12,12,20,28,71,130,235,309,474,746,906,924,802,526,189,5414
1997,10,Male,02 Diseases of the respiratory system,3,1,0,0,2,6,3,5,4,6,14,23,33,69,150,298,471,626,599,450,2763
1997,10,Male,03 Diabetes,0,0,0,0,0,0,1,0,1,0,1,3,12,9,8,30,24,27,28,8,152
1997,10,Male,04 Ischaemic heart disease,0,0,0,0,0,0,2,2,7,27,68,139,203,321,526,765,861,913,627,263,4724
1997,10,Male,05 Stroke (cerebrovascular),1,0,0,0,0,0,1,5,7,7,14,22,30,66,118,204,346,399,321,169,1710
1997,10,Male,06 Other circulatory,1,0,2,2,3,2,6,5,8,11,13,30,45,71,149,229,306,299,245,163,1590
1997,10,Male,07 Intentional injuries,0,0,0,0,5,17,9,26,19,18,16,24,17,13,5,7,4,9,3,2,194
1997,10,Male,08 Unintentional injuries,2,2,4,4,28,40,30,24,18,22,18,16,18,21,18,22,30,37,28,22,404
1997,10,Male,09 All other causes,25,16,6,10,26,20,29,21,24,34,40,51,84,87,136,221,256,374,343,279,2082
1997,10,Male,10 Neonatal,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77
1997,10,Female,01 Neoplasms,1,0,2,1,4,7,11,34,50,87,201,293,330,423,541,761,814,714,618,374,5266
1997,10,Female,02 Diseases of the respiratory system,7,1,0,1,2,3,1,2,5,9,9,14,19,51,114,209,344,615,869,1025,3300
1997,10,Female,03 Diabetes,0,0,1,0,0,0,0,0,1,2,1,3,4,6,9,16,25,46,38,31,183
1997,10,Female,04 Ischaemic heart disease,0,0,0,0,0,0,0,1,3,1,7,17,43,80,184,380,534,857,905,738,3750
1997,10,Female,05 Stroke (cerebrovascular),0,0,0,1,1,0,0,4,3,11,10,26,19,33,90,173,384,647,722,677,2801
1997,10,Female,06 Other circulatory,0,2,0,0,2,1,2,2,2,8,9,25,23,27,87,145,262,374,483,448,1902
1997,10,Female,07 Intentional injuries,0,0,1,0,3,1,2,6,7,6,6,4,8,4,3,9,3,5,2,0,70
1997,10,Female,08 Unintentional injuries,1,4,1,3,9,4,2,3,5,9,6,7,14,11,12,16,27,53,55,68,310
1997,10,Female,09 All other causes,24,8,2,6,16,12,5,15,25,27,39,49,51,82,130,207,308,573,740,1207,3526
1997,10,Female,10 Neonatal,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
